S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
108,2026-03-26,891.10,915.00,891.10,913.00,0.88,"5,238.00","4,762,209.90"
109,2026-03-25,921.10,925.60,902.60,905.00,-2.9,"16,471.00","15,006,131.80"
110,2026-03-24,935.00,937.00,923.00,932.00,-0.32,"7,974.00","7,404,413.20"
111,2026-03-23,949.00,949.00,925.00,935.00,-0.43,"9,163.00","8,565,261.20"
112,2026-03-22,908.00,940.00,907.00,939.00,4.33,"35,213.00","32,651,441.70"
113,2026-03-19,894.90,904.00,885.00,900.00,0.96,"10,331.00","9,247,383.00"
114,2026-03-17,876.00,891.40,871.00,891.40,0.95,"5,817.00","5,102,433.80"
115,2026-03-16,882.00,900.00,882.00,883.00,-1.88,"5,290.00","4,701,530.90"
116,2026-03-15,877.10,902.00,877.10,899.90,1.11,"6,162.00","5,513,449.80"
117,2026-03-12,894.70,899.10,887.00,890.00,0.45,"7,352.00","6,563,268.30"
118,2026-03-11,885.00,912.00,885.00,886.00,-1.88,"5,476.00","4,901,350.20"
119,2026-03-10,928.00,928.00,893.30,903.00,-0.8,"6,327.00","5,726,424.30"
120,2026-03-09,892.50,910.30,892.50,910.30,4.03,20.00,"18,028.00"
121,2026-03-03,881.90,882.90,873.00,875.00,0.36,"3,610.00","3,166,284.60"
122,2026-03-01,857.00,872.00,856.00,871.90,-0.24,"2,434.00","2,104,658.50"
123,2026-02-26,861.80,875.90,861.80,874.00,-0.11,"1,125.00","977,561.20"
124,2026-02-25,861.20,875.00,860.00,875.00,0.93,"2,541.00","2,190,098.80"
125,2026-02-24,855.30,872.00,855.30,866.90,0.53,"1,671.00","1,442,634.20"
126,2026-02-23,861.00,868.00,860.00,862.30,-0.16,"3,816.00","3,286,521.30"
127,2026-02-22,857.00,866.90,852.00,863.70,0.43,"3,858.00","3,307,167.40"
128,2026-02-17,860.50,872.00,858.00,860.00,-0.81,"7,195.00","6,202,497.90"
129,2026-02-16,866.00,870.00,861.10,867.00,-0.34,"2,071.00","1,793,104.80"
130,2026-02-12,879.90,882.00,863.10,870.00,0.0,"3,505.00","3,062,340.20"
131,2026-02-11,882.30,899.90,862.40,870.00,0.58,"3,017.00","2,645,841.90"
132,2026-02-10,878.60,890.00,865.00,865.00,-1.09,"1,961.00","1,710,723.10"
133,2026-02-09,876.00,881.00,873.00,874.50,-0.63,"1,093.00","958,770.70"
134,2026-02-08,885.00,890.00,878.00,880.00,0.34,"3,554.00","3,135,647.90"
135,2026-02-05,886.90,886.90,876.50,877.00,-0.34,"2,683.00","2,362,135.70"
136,2026-02-04,877.10,888.00,875.10,880.00,-0.56,"2,189.00","1,925,013.80"
137,2026-02-03,885.20,889.00,880.00,885.00,-0.11,"3,274.00","2,891,234.70"
138,2026-02-02,889.90,895.00,885.30,886.00,-0.55,"3,074.00","2,727,653.10"
139,2026-02-01,880.00,890.90,880.00,890.90,0.67,"4,345.00","3,854,055.70"
140,2026-01-29,890.00,904.70,877.30,885.00,-1.02,"10,281.00","9,147,529.80"
141,2026-01-28,882.10,915.00,882.10,894.10,-0.55,"3,816.00","3,432,144.50"
142,2026-01-27,922.00,930.00,892.10,899.00,-2.49,"15,773.00","14,387,285.30"
143,2026-01-26,906.10,922.00,901.00,922.00,1.65,"13,169.00","12,019,295.50"
144,2026-01-25,904.00,907.00,889.00,907.00,1.69,"9,357.00","8,444,254.30"
145,2026-01-22,896.00,896.00,881.20,891.90,0.1,"5,986.00","5,296,605.70"
146,2026-01-21,910.90,910.90,885.20,891.00,-0.98,"2,834.00","2,525,325.40"
147,2026-01-20,870.00,905.10,870.00,899.80,2.22,"5,254.00","4,716,540.60"
148,2026-01-18,876.00,890.00,870.00,880.30,1.53,"6,824.00","6,031,384.70"
149,2026-01-14,862.20,870.00,850.00,867.00,-0.69,"20,054.00","17,216,030.60"
150,2026-01-13,870.00,883.80,852.10,873.00,-0.57,"6,188.00","5,361,234.20"
151,2026-01-12,872.00,885.00,868.00,878.00,-0.11,"6,057.00","5,280,542.60"
152,2026-01-08,898.90,898.90,865.00,879.00,-0.34,"2,291.00","2,005,017.70"
153,2026-01-07,870.00,895.00,870.00,882.00,-0.14,"7,131.00","6,280,052.60"
154,2026-01-06,892.90,905.00,866.00,883.20,0.82,"5,239.00","4,627,997.80"
155,2026-01-05,865.00,879.80,865.00,876.00,0.81,"6,680.00","5,814,618.50"
156,2026-01-04,880.00,880.00,868.20,869.00,-1.7,"5,415.00","4,713,315.70"
157,2026-01-01,874.00,885.00,874.00,884.00,-0.56,"1,953.00","1,711,786.40"
158,2025-12-31,887.00,895.00,875.00,889.00,-0.06,"2,562.00","2,271,816.80"
159,2025-12-29,883.10,889.50,877.00,889.50,-0.5,"4,138.00","3,644,958.20"
160,2025-12-28,890.00,899.00,878.00,894.00,2.39,"5,156.00","4,556,266.70"
161,2025-12-24,887.00,894.90,871.40,873.10,-1.57,"2,787.00","2,442,895.10"
162,2025-12-23,871.00,887.00,870.10,887.00,0.8,"2,953.00","2,590,001.50"
163,2025-12-22,878.00,883.00,878.00,880.00,-1.68,"2,190.00","1,930,006.30"
164,2025-12-21,891.00,896.90,882.10,895.00,-0.32,"2,645.00","2,349,272.60"
165,2025-12-18,883.50,900.00,883.50,897.90,0.66,"2,392.00","2,128,913.40"
166,2025-12-17,915.00,915.00,890.60,892.00,-1.44,"3,632.00","3,267,628.90"
167,2025-12-16,895.00,906.60,892.50,905.00,0.79,"1,886.00","1,692,249.80"
168,2025-12-15,906.00,906.00,882.00,897.90,-0.21,"2,003.00","1,779,637.50"
169,2025-12-14,901.10,910.00,888.20,899.80,-1.1,"3,051.00","2,737,018.00"
170,2025-12-11,900.00,915.00,900.00,909.80,-0.46,"3,963.00","3,590,368.10"
171,2025-12-10,895.80,939.00,895.80,914.00,0.0,"4,620.00","4,175,278.90"
172,2025-12-09,909.00,925.80,902.10,914.00,-1.17,"3,016.00","2,761,080.40"
173,2025-12-08,918.30,932.00,914.00,924.80,-1.3,"11,300.00","10,392,031.10"
174,2025-12-07,923.00,944.90,919.00,937.00,-0.43,"17,202.00","15,946,537.40"
175,2025-12-03,911.40,950.00,911.40,941.00,1.18,"11,964.00","11,217,564.40"
176,2025-12-02,901.60,942.00,901.60,930.00,1.09,"9,910.00","9,193,414.40"
177,2025-12-01,903.10,922.90,903.00,920.00,0.55,"12,400.00","11,322,695.40"
178,2025-11-30,923.00,928.20,905.00,915.00,-0.87,"15,426.00","14,175,986.30"
179,2025-11-27,900.70,934.80,900.70,923.00,0.44,"13,661.00","12,488,901.80"
180,2025-11-26,917.00,925.90,907.10,919.00,0.22,"11,254.00","10,303,751.10"
181,2025-11-25,929.90,929.90,903.10,917.00,-0.11,"7,578.00","6,900,971.30"
182,2025-11-24,886.90,935.20,886.90,918.00,1.9,"11,525.00","10,556,447.80"
183,2025-11-23,900.00,907.00,882.00,900.90,1.8,"6,888.00","6,177,262.40"
184,2025-11-20,873.40,889.50,873.10,885.00,-0.55,"1,134.00","998,101.10"
185,2025-11-19,872.20,924.00,872.20,889.90,-0.01,"2,895.00","2,553,838.00"
186,2025-11-18,864.00,929.00,864.00,890.00,1.6,"3,011.00","2,683,745.60"
187,2025-11-17,873.20,890.00,873.00,876.00,-1.68,"3,397.00","2,981,577.10"
188,2025-11-16,899.90,900.00,871.00,891.00,0.91,"3,608.00","3,205,518.30"
189,2025-11-13,886.00,900.00,875.00,883.00,-2.32,"3,041.00","2,678,726.30"
190,2025-11-12,906.00,906.00,877.10,904.00,-1.95,"4,491.00","3,973,900.00"
191,2025-11-11,880.00,924.00,880.00,922.00,3.02,"3,825.00","3,442,143.60"
192,2025-11-10,876.00,903.00,858.00,895.00,0.22,"9,588.00","8,402,902.60"
193,2025-11-09,943.20,943.20,869.30,893.00,-5.32,"35,124.00","30,940,403.30"
194,2025-11-06,"1,027.10","1,027.10",943.20,943.20,-10.0,"36,628.00","34,774,565.70"
195,2025-11-05,970.20,"1,064.00",913.20,"1,048.00",5.86,"28,451.00","26,883,101.20"
196,2025-11-04,919.30,993.00,906.00,990.00,5.54,"16,310.00","15,219,250.50"
197,2025-11-03,900.40,963.00,900.40,938.00,2.1,"9,651.00","8,904,289.10"
198,2025-11-02,910.00,920.00,907.00,918.70,0.19,"3,075.00","2,805,578.50"
199,2025-10-30,877.00,917.00,870.00,917.00,2.48,"5,184.00","4,636,308.20"
200,2025-10-29,900.00,900.00,878.10,894.80,0.88,"3,462.00","3,072,223.00"
201,2025-10-28,860.00,900.00,860.00,887.00,2.54,"2,695.00","2,378,665.60"
202,2025-10-26,850.80,872.00,840.00,865.00,-0.35,"2,075.00","1,756,043.70"
203,2025-10-19,853.10,868.00,852.00,868.00,0.13,"1,014.00","867,602.50"
204,2025-10-16,865.00,875.00,850.50,866.90,0.22,"1,616.00","1,383,821.70"
205,2025-10-15,861.10,870.00,851.00,865.00,-1.47,"2,736.00","2,352,895.00"
206,2025-10-14,871.00,896.00,860.00,877.90,-1.14,"4,569.00","3,966,794.00"
207,2025-10-13,890.00,890.00,852.00,888.00,1.49,"4,699.00","4,082,699.80"
208,2025-10-12,886.00,886.00,870.00,875.00,-2.99,"4,878.00","4,269,507.10"
209,2025-10-09,907.80,960.00,896.10,902.00,1.35,"1,782.00","1,616,273.60"
210,2025-10-08,888.00,921.00,872.00,890.00,-1.66,"6,246.00","5,530,816.20"
211,2025-10-07,923.00,923.00,894.80,905.00,-2.48,"6,266.00","5,675,412.90"
212,2025-09-28,932.00,939.00,918.10,928.00,-0.64,"3,961.00","3,674,217.00"
213,2025-09-25,905.00,948.00,905.00,934.00,1.67,"8,128.00","7,518,166.20"
214,2025-09-24,930.00,930.00,899.80,918.70,-1.07,"7,090.00","6,425,311.90"
215,2025-09-23,900.00,928.60,900.00,928.60,3.08,"3,422.00","3,117,670.20"
216,2025-09-21,855.00,918.00,855.00,900.84,3.26,"7,255.00","6,458,910.10"
217,2025-09-18,890.20,890.20,872.40,872.40,-3.95,470.00,"410,206.00"
218,2025-09-08,928.00,928.00,890.00,908.32,-0.47,"5,723.00","5,156,766.50"
219,2025-09-07,921.68,925.00,910.30,912.57,-0.99,"4,173.00","3,829,628.70"
220,2025-09-04,934.00,946.00,917.00,921.68,-1.36,"6,075.00","5,604,728.80"
221,2025-09-03,928.00,942.00,928.00,934.43,-0.63,"4,271.00","3,983,391.30"
222,2025-09-02,938.29,944.90,935.10,940.31,0.22,"2,080.00","1,951,424.80"
223,2025-09-01,918.10,948.00,918.10,938.29,0.41,"4,454.00","4,168,644.20"
224,2025-08-31,931.10,958.00,931.10,934.45,-1.51,"12,190.00","11,470,590.90"
225,2025-08-28,935.40,969.00,916.70,948.74,-0.59,"11,148.00","10,522,875.60"
226,2025-08-27,915.50,959.00,915.50,954.41,3.82,"13,294.00","12,493,422.90"
227,2025-08-26,920.00,933.70,915.00,919.30,0.22,"3,289.00","3,028,348.40"
228,2025-08-25,931.20,935.00,916.10,917.27,0.47,"7,433.00","6,847,547.40"
229,2025-08-24,916.00,925.00,911.10,912.99,-0.58,"5,796.00","5,308,657.90"
230,2025-08-21,910.80,945.00,910.80,918.33,-1.18,"7,644.00","7,042,187.00"
231,2025-08-20,915.10,950.00,915.10,929.31,0.18,"6,556.00","6,115,918.40"
232,2025-08-19,923.40,956.00,923.40,927.61,-1.55,"16,851.00","15,682,115.70"
233,2025-08-18,970.10,980.10,936.90,942.21,-4.81,"20,389.00","19,407,522.10"
234,2025-08-17,"1,043.80","1,043.80",981.00,989.84,-7.06,"45,332.00","45,242,246.60"
235,2025-08-14,"1,030.00","1,155.00","1,030.00","1,065.01",1.38,"73,911.00","77,168,958.00"
236,2025-08-13,"1,025.00","1,055.00","1,025.00","1,050.56",1.78,"17,060.00","17,731,870.60"
237,2025-08-12,"1,020.00","1,045.00","1,020.00","1,032.22",-0.43,"31,726.00","32,711,824.50"
238,2025-08-11,"1,030.00","1,050.00","1,017.00","1,036.69",0.3,"78,233.00","80,364,647.20"
239,2025-08-07,"1,001.00","1,077.00","1,001.00","1,033.60",1.83,"23,504.00","24,135,418.50"
240,2025-08-06,"1,006.00","1,031.00","1,005.50","1,015.03",-1.05,"5,424.00","5,501,501.50"
241,2025-08-05,"1,016.00","1,049.40","1,002.00","1,025.82",0.4,"18,885.00","19,332,575.90"
242,2025-08-04,"1,000.00","1,035.00",991.20,"1,021.74",2.42,"11,766.00","11,844,204.20"
243,2025-08-03,"1,028.12","1,028.12",995.00,997.63,-2.97,"7,451.00","7,466,491.50"
244,2025-07-31,"1,048.90","1,049.00","1,017.00","1,028.12",-0.43,"9,533.00","9,819,210.20"
245,2025-07-30,"1,044.00","1,055.00","1,028.00","1,032.57",-1.18,"20,623.00","21,391,211.60"
246,2025-07-29,"1,067.00","1,088.00","1,036.00","1,044.90",-0.12,"18,946.00","20,086,921.10"
247,2025-07-28,"1,039.95","1,050.00","1,025.00","1,046.17",0.6,"7,913.00","8,219,522.70"
248,2025-07-27,"1,042.30","1,086.00","1,033.00","1,039.95",-1.81,"35,128.00","37,174,745.30"
249,2025-07-24,"1,055.70","1,070.00","1,030.20","1,059.11",-0.41,"18,571.00","19,446,513.00"
250,2025-07-23,"1,085.00","1,116.00","1,050.00","1,063.45",-3.07,"19,661.00","21,034,136.30"
251,2025-07-22,"1,075.20","1,120.00","1,053.10","1,097.13",2.1,"28,132.00","30,822,601.60"
252,2025-07-21,"1,047.30","1,081.00","1,045.10","1,074.55",0.55,"20,725.00","22,075,260.30"
253,2025-07-20,"1,089.20","1,124.00","1,059.50","1,068.66",-3.84,"71,755.00","77,638,453.40"
254,2025-07-17,"1,018.80","1,143.40","1,018.80","1,111.36",6.91,"39,063.00","41,959,953.90"
255,2025-07-16,970.40,"1,045.00",970.40,"1,039.52",4.98,"49,784.00","50,910,718.00"
256,2025-07-15,999.90,999.90,976.00,990.18,0.81,"4,418.00","4,364,514.80"
257,2025-07-14,959.40,"1,038.00",959.40,982.25,0.34,"12,033.00","11,856,172.90"
258,2025-07-13,976.00,989.00,957.00,978.96,2.31,"10,598.00","10,329,265.20"
259,2025-07-10,935.10,960.00,931.20,956.89,1.37,"4,137.00","3,943,010.90"
260,2025-07-09,940.00,947.00,926.10,943.98,1.33,"1,162.00","1,089,137.40"
261,2025-07-08,933.00,940.00,929.00,931.55,-0.54,"1,322.00","1,231,089.70"
262,2025-07-07,938.00,940.00,932.00,936.64,-0.09,"1,249.00","1,166,596.30"
263,2025-07-06,927.10,948.90,926.30,937.45,-0.75,"4,462.00","4,188,190.00"
264,2025-07-03,936.00,955.70,936.00,944.51,-0.79,"2,150.00","2,029,458.40"
265,2025-07-02,935.10,957.90,930.00,952.07,-0.18,"4,849.00","4,568,534.60"
266,2025-07-01,914.00,960.00,914.00,953.83,2.8,"4,837.00","4,579,708.30"
267,2025-06-30,913.00,935.90,913.00,927.89,-0.04,"1,398.00","1,288,667.50"
268,2025-06-29,929.00,947.00,913.00,928.28,1.78,"1,838.00","1,720,755.50"
269,2025-06-26,905.10,920.00,905.10,912.01,-0.01,"2,966.00","2,702,500.70"
270,2025-06-25,908.00,916.00,908.00,912.07,-0.21,"2,937.00","2,674,378.60"
271,2025-06-24,911.00,927.00,911.00,914.02,0.39,"2,746.00","2,508,005.30"
272,2025-06-23,901.00,919.00,901.00,910.48,-0.09,"2,418.00","2,203,877.60"
273,2025-06-22,922.00,927.00,910.60,911.30,-1.72,"3,176.00","2,911,200.40"
274,2025-06-19,930.00,940.00,922.10,927.26,-0.37,"1,155.00","1,071,286.90"
275,2025-06-18,975.60,975.60,924.20,930.75,-2.7,"5,112.00","4,801,756.60"
276,2025-06-17,934.00,974.00,934.00,956.57,1.14,"14,589.00","14,056,052.60"
277,2025-06-16,929.00,948.00,925.60,945.75,1.85,"2,113.00","1,981,586.30"
278,2025-06-15,947.00,947.00,919.10,928.60,-2.02,"1,625.00","1,506,665.50"
279,2025-06-12,931.50,949.00,931.50,947.70,-0.08,"2,443.00","2,289,120.60"
280,2025-06-11,940.00,954.00,928.70,948.50,0.09,"2,904.00","2,739,517.20"
281,2025-06-10,949.80,964.80,920.20,947.61,0.12,"5,910.00","5,531,097.00"
282,2025-06-09,910.70,951.00,896.00,946.43,4.86,"10,495.00","9,652,901.00"
283,2025-06-08,926.00,944.50,900.00,902.53,-2.58,"5,901.00","5,374,715.30"
284,2025-06-05,926.00,932.00,923.50,926.45,-1.25,"1,807.00","1,673,710.80"
285,2025-06-04,938.10,950.00,938.00,938.13,-1.15,"1,423.00","1,337,700.40"
286,2025-06-03,941.30,971.00,940.00,949.00,-0.8,"3,631.00","3,419,786.50"
287,2025-06-02,972.00,990.00,945.00,956.63,0.32,"4,134.00","3,944,128.70"
288,2025-05-28,963.90,983.20,941.20,953.56,0.8,"7,451.00","7,082,834.30"
289,2025-05-27,955.00,970.00,941.10,946.00,-1.24,"1,464.00","1,401,011.20"
290,2025-05-26,"1,002.50","1,021.00",953.20,957.88,-2.54,"7,771.00","7,538,131.40"
291,2025-05-25,979.00,"1,001.00",966.20,982.86,1.99,"20,150.00","19,963,964.10"
292,2025-05-22,930.00,989.00,930.00,963.72,1.75,"13,456.00","13,085,677.70"
293,2025-05-21,978.80,978.80,931.30,947.13,-1.3,"10,776.00","10,221,009.00"
294,2025-05-20,932.00,960.00,932.00,959.62,1.72,"7,089.00","6,728,760.50"
295,2025-05-19,939.00,962.20,925.00,943.43,2.0,"6,861.00","6,465,004.00"
296,2025-05-18,921.47,940.00,910.10,924.94,0.38,"9,887.00","9,173,704.60"
297,2025-05-15,906.00,930.00,906.00,921.47,0.01,"4,093.00","3,754,253.20"
298,2025-05-14,927.90,927.90,910.20,921.39,0.6,"4,630.00","4,246,128.50"
299,2025-05-13,912.00,927.90,910.00,915.90,0.42,"4,771.00","4,368,490.70"
300,2025-05-11,910.00,928.00,905.10,912.05,0.2,"3,786.00","3,472,657.90"
301,2025-05-08,908.00,938.00,907.10,910.24,-1.32,"6,517.00","5,945,133.60"
302,2025-05-07,930.00,935.00,900.00,922.41,0.94,"7,514.00","6,912,472.10"
303,2025-05-06,923.90,923.90,905.60,913.86,-0.19,"7,515.00","6,851,215.60"
304,2025-05-05,920.00,922.90,910.00,915.58,-0.08,"5,993.00","5,474,025.90"
305,2025-05-04,945.00,945.00,910.50,916.30,-1.33,"5,110.00","4,694,404.70"
306,2025-04-30,945.00,945.00,918.50,928.65,-0.32,"8,575.00","7,937,358.00"
307,2025-04-29,937.00,955.60,927.30,931.61,-2.54,"5,616.00","5,236,213.90"
308,2025-04-28,944.00,960.00,926.00,955.90,1.26,"7,408.00","6,976,144.10"
309,2025-04-27,960.00,960.00,940.00,944.03,-0.38,"3,874.00","3,657,497.20"
310,2025-04-24,958.00,986.00,945.00,947.65,-2.86,"4,586.00","4,370,877.50"
311,2025-04-23,988.90,988.90,952.20,975.54,0.51,"9,233.00","8,930,313.80"
312,2025-04-22,970.00,988.90,968.00,970.62,-1.57,"7,334.00","7,141,753.80"
313,2025-04-21,971.40,"1,008.70",970.00,986.14,-0.51,"4,693.00","4,604,138.10"
314,2025-04-20,"1,005.10","1,033.00",990.00,991.20,-2.41,"12,124.00","12,128,870.40"
