S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
182,2021-04-28,"1,050.00","1,060.00","1,050.00","1,060.00",0.0,75.00,"79,250.00"
183,2021-04-27,"1,060.00","1,060.00","1,060.00","1,060.00",1.34,81.00,"85,860.00"
184,2021-04-26,"1,047.00","1,047.00","1,046.00","1,046.00",0.0,50.00,"52,325.00"
185,2021-04-25,"1,060.00","1,060.00","1,046.00","1,046.00",-0.85,125.00,"131,100.00"
186,2021-04-22,"1,051.00","1,055.00","1,051.00","1,055.00",0.67,50.00,"52,650.00"
187,2021-04-21,"1,048.00","1,048.00","1,048.00","1,048.00",0.19,100.00,"104,800.00"
188,2021-04-15,"1,046.00","1,046.00","1,046.00","1,046.00",0.1,25.00,"26,150.00"
189,2021-04-12,"1,045.00","1,050.00","1,045.00","1,045.00",-0.48,80.00,"83,725.00"
190,2021-04-07,"1,055.00","1,055.00","1,050.00","1,050.00",0.48,90.00,"94,650.00"
191,2021-04-06,"1,045.00","1,045.00","1,045.00","1,045.00",-0.1,25.00,"26,125.00"
192,2021-04-05,"1,045.00","1,046.00","1,045.00","1,046.00",-0.38,75.00,"78,400.00"
193,2021-04-04,"1,050.00","1,050.00","1,050.00","1,050.00",0.0,50.00,"52,500.00"
194,2021-04-01,"1,050.00","1,050.00","1,050.00","1,050.00",-0.47,25.00,"26,250.00"
195,2021-03-31,"1,055.00","1,055.00","1,055.00","1,055.00",-0.09,100.00,"105,500.00"
196,2021-03-30,"1,055.00","1,056.00","1,055.00","1,056.00",0.0,50.00,"52,775.00"
197,2021-03-29,"1,060.00","1,060.00","1,056.00","1,056.00",0.09,50.00,"52,900.00"
198,2021-03-25,"1,055.00","1,055.00","1,055.00","1,055.00",-0.47,25.00,"26,375.00"
199,2021-03-24,"1,055.00","1,060.00","1,055.00","1,060.00",0.0,75.00,"79,375.00"
200,2021-03-23,"1,055.00","1,060.00","1,055.00","1,060.00",0.0,150.00,"158,500.00"
201,2021-03-22,"1,060.00","1,060.00","1,060.00","1,060.00",0.0,25.00,"26,500.00"
202,2021-03-21,"1,055.00","1,060.00","1,055.00","1,060.00",0.0,50.00,"52,875.00"
203,2021-03-18,"1,060.00","1,060.00","1,060.00","1,060.00",0.38,25.00,"26,500.00"
204,2021-03-16,"1,051.00","1,060.00","1,051.00","1,056.00",0.38,200.00,"210,925.00"
205,2021-03-15,"1,045.00","1,052.00","1,045.00","1,052.00",-1.22,200.00,"209,925.00"
206,2021-03-14,"1,065.00","1,065.00","1,065.00","1,065.00",0.0,200.00,"213,000.00"
207,2021-03-10,"1,065.00","1,065.00","1,065.00","1,065.00",1.91,150.00,"159,750.00"
208,2021-03-09,"1,045.00","1,045.00","1,045.00","1,045.00",-0.57,125.00,"130,625.00"
209,2021-03-07,"1,020.00","1,051.00","1,020.00","1,051.00",0.0,175.00,"180,325.00"
