S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
117,2025-11-30,"1,080.00","1,117.00","1,080.00","1,102.00",3.77,751.00,"836,126.60"
118,2025-11-26,"1,081.00","1,081.00","1,062.00","1,062.00",-2.21,50.00,"53,575.00"
119,2025-11-24,"1,086.00","1,086.00","1,086.00","1,086.00",-1.99,100.00,"108,600.00"
120,2025-11-23,"1,080.10","1,115.00","1,065.00","1,108.00",0.64,876.00,"972,228.30"
121,2025-11-20,"1,100.00","1,100.00","1,080.10","1,100.90",1.94,256.00,"281,107.90"
122,2025-11-19,"1,075.00","1,100.00","1,075.00","1,080.00",-0.92,417.00,"457,325.00"
123,2025-11-18,"1,100.00","1,100.00","1,090.00","1,090.00",-1.36,125.00,"136,500.00"
124,2025-11-17,"1,080.00","1,114.00","1,080.00","1,105.00",2.31,913.00,"1,015,254.00"
125,2025-11-13,"1,080.00","1,080.00","1,080.00","1,080.00",0.0,25.00,"27,000.00"
126,2025-11-12,"1,075.00","1,096.50","1,075.00","1,080.00",-1.41,100.00,"108,162.50"
127,2025-11-11,"1,095.40","1,095.40","1,095.40","1,095.40",1.99,40.00,"43,816.00"
128,2025-11-10,"1,095.00","1,095.00","1,074.00","1,074.00",-1.95,50.00,"54,225.00"
129,2025-11-09,"1,074.00","1,095.40","1,074.00","1,095.40",1.98,150.00,"163,652.50"
130,2025-11-06,"1,073.00","1,094.00","1,073.00","1,074.10",0.2,151.00,"164,649.10"
131,2025-11-05,"1,089.00","1,089.00","1,072.00","1,072.00",-3.51,50.00,"54,025.00"
132,2025-11-03,"1,097.50","1,111.00","1,097.50","1,111.00",3.25,"1,018.00","1,130,984.50"
133,2025-11-02,"1,075.00","1,076.00","1,055.00","1,076.00",0.09,150.00,"160,850.00"
134,2025-10-30,"1,075.10","1,075.10","1,075.00","1,075.00",-1.84,40.00,"43,001.00"
135,2025-10-28,"1,115.00","1,115.00","1,095.10","1,095.10",-0.45,125.00,"138,877.50"
136,2025-10-26,"1,092.00","1,100.00","1,090.00","1,100.00",0.73,712.00,"778,149.30"
137,2025-10-19,"1,092.00","1,108.00","1,092.00","1,092.00",1.96,550.00,"605,000.00"
138,2025-10-16,"1,050.00","1,071.00","1,050.00","1,071.00",1.04,325.00,"347,550.00"
139,2025-10-15,"1,080.00","1,080.00","1,060.00","1,060.00",-1.76,125.00,"133,000.00"
140,2025-10-14,"1,079.00","1,079.00","1,079.00","1,079.00",-1.91,25.00,"26,975.00"
141,2025-10-13,"1,071.60","1,108.00","1,071.60","1,100.00",4.7,"1,595.00","1,750,015.00"
142,2025-10-12,"1,030.00","1,050.60","1,030.00","1,050.60",0.83,100.00,"104,155.00"
143,2025-10-09,"1,042.00","1,042.00","1,042.00","1,042.00",-0.48,55.00,"57,310.00"
144,2025-10-08,"1,050.00","1,068.00","1,047.00","1,047.00",-0.29,150.00,"158,425.00"
145,2025-10-07,825.35,"1,107.00",825.35,"1,050.00",2.44,"4,216.00","4,660,158.40"
146,2025-09-28,"1,025.00","1,039.00","1,020.00","1,025.00",-1.57,"76,071.00","77,593,950.00"
147,2025-09-25,"1,017.00","1,041.40","1,017.00","1,041.40",2.4,900.00,"931,957.50"
148,2025-09-24,"1,017.00","1,017.00","1,017.00","1,017.00",0.06,80.00,"81,360.00"
149,2025-09-23,"1,000.00","1,020.00","1,000.00","1,016.40",0.0,"1,004.00","1,020,899.20"
