S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
73,2026-03-19,"1,056.70","1,077.80","1,056.70","1,077.80",-0.03,75.00,"80,307.50"
74,2026-03-17,"1,058.20","1,078.10","1,058.20","1,078.10",1.88,100.00,"106,793.90"
75,2026-03-15,"1,058.20","1,058.20","1,058.20","1,058.20",0.02,50.00,"52,910.00"
76,2026-03-12,"1,058.10","1,058.10","1,058.10","1,058.00",0.28,25.00,"26,452.40"
77,2026-03-11,"1,055.00","1,055.00","1,055.00","1,055.00",0.18,30.00,"31,650.00"
78,2026-03-10,"1,058.40","1,058.40","1,053.10","1,053.10",-0.5,25.00,"26,355.10"
79,2026-03-01,"1,058.40","1,058.40","1,058.40","1,058.40",-2.0,30.00,"31,752.00"
80,2026-02-25,"1,066.10","1,066.10","1,066.10","1,080.00",1.3,2.00,"2,160.00"
81,2026-02-17,"1,060.00","1,066.10","1,060.00","1,066.10",0.1,520.00,"554,172.50"
82,2026-02-16,"1,080.00","1,080.00","1,065.00","1,065.00",0.35,58.00,"62,070.00"
83,2026-02-12,"1,060.00","1,061.30","1,060.00","1,061.30",0.08,150.00,"159,130.00"
84,2026-02-11,"1,060.20","1,060.40","1,060.20","1,060.40",0.04,51.00,"54,075.20"
85,2026-02-05,"1,060.00","1,060.00","1,060.00","1,060.00",0.28,425.00,"450,500.00"
86,2026-02-04,"1,055.80","1,057.00","1,055.80","1,057.00",0.4,125.00,"132,029.00"
87,2026-02-03,"1,052.80","1,052.80","1,052.80","1,052.80",-0.33,100.00,"105,280.00"
88,2026-02-02,"1,056.30","1,056.30","1,056.30","1,056.30",1.08,50.00,"52,815.00"
89,2026-02-01,"1,051.00","1,052.00","1,045.00","1,045.00",-1.42,175.00,"183,352.50"
90,2026-01-28,"1,055.40","1,060.10","1,055.40","1,060.00",0.44,77.00,"81,554.00"
91,2026-01-27,"1,055.40","1,055.40","1,055.40","1,055.40",0.27,25.00,"26,385.00"
92,2026-01-25,"1,052.10","1,052.60","1,052.10","1,052.60",-0.81,50.00,"52,617.50"
93,2026-01-21,"1,061.20","1,061.20","1,061.20","1,061.20",0.48,25.00,"26,530.00"
