S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
40,2026-06-25,"3,110.00","3,249.00","3,060.00","3,200.00",3.23,"38,199.00","120,829,706.60"
41,2026-06-24,"3,358.00","3,358.00","3,033.00","3,100.00",-3.09,"23,942.00","73,956,929.40"
42,2026-06-23,"3,190.00","3,255.20","3,140.00","3,199.00",-2.8,"53,883.00","172,495,939.20"
43,2026-06-22,"3,250.00","3,448.30","3,250.00","3,291.00",-1.76,"38,904.00","128,475,749.30"
44,2026-06-19,"3,517.00","3,517.00","3,251.00","3,350.00",0.0,"13,837.00","45,992,452.80"
45,2026-06-18,"3,331.00","3,579.00","3,320.00","3,350.00",-1.44,"14,771.00","49,346,632.80"
46,2026-06-17,"3,230.00","3,605.00","3,230.00","3,399.00",1.71,"55,293.00","183,273,413.50"
47,2026-06-16,"3,410.00","3,443.00","3,330.00","3,342.00",-3.41,"44,416.00","150,519,772.40"
48,2026-06-15,"3,420.00","3,620.00","3,420.00","3,460.00",-1.65,"47,155.00","162,458,794.30"
49,2026-06-12,"3,748.50","3,748.50","3,499.00","3,517.90",-1.46,"36,704.00","129,038,792.90"
50,2026-06-11,"3,500.00","3,597.00","3,500.00","3,570.00",-0.39,"29,675.00","105,566,327.60"
51,2026-06-10,"3,500.00","3,638.00","3,500.00","3,584.00",-0.17,"13,911.00","49,987,476.40"
52,2026-06-09,"3,500.00","3,645.00","3,500.00","3,590.00",-0.24,"18,308.00","65,613,620.50"
53,2026-06-08,"3,480.00","3,685.00","3,480.00","3,598.80",0.53,"28,775.00","103,834,643.30"
54,2026-06-05,"3,449.50","3,648.00","3,449.50","3,580.00",-1.4,"41,801.00","150,858,231.70"
55,2026-06-04,"3,685.00","3,699.00","3,595.00","3,631.00",-0.58,"12,521.00","45,330,601.10"
56,2026-06-03,"3,468.00","3,700.00","3,468.00","3,652.00",0.33,"25,239.00","91,905,451.60"
57,2026-06-02,"3,685.00","3,695.00","3,621.10","3,640.00",-0.82,"30,424.00","110,912,150.40"
58,2026-06-01,"3,745.00","3,745.00","3,650.00","3,670.00",-2.0,"26,045.00","96,049,883.50"
59,2026-05-27,"3,969.00","3,969.00","3,700.00","3,745.00",-0.93,"22,770.00","85,475,090.40"
60,2026-05-26,"3,849.90","3,897.00","3,737.00","3,780.00",-1.18,"18,745.00","71,087,869.80"
61,2026-05-25,"3,700.00","3,850.00","3,700.00","3,825.00",2.55,"37,741.00","143,175,731.10"
62,2026-05-22,"3,720.00","3,740.00","3,683.00","3,730.00",0.4,"26,240.00","97,533,633.60"
63,2026-05-21,"3,744.90","3,744.90","3,675.00","3,715.00",0.41,"11,962.00","44,365,328.20"
64,2026-05-20,"3,640.00","3,730.00","3,640.00","3,700.00",0.54,"21,592.00","79,800,181.30"
65,2026-05-19,"3,700.00","3,749.90","3,650.00","3,680.00",-0.27,"13,524.00","49,751,008.30"
66,2026-05-18,"3,720.00","3,730.00","3,681.00","3,690.10",-0.43,"19,875.00","73,488,998.20"
67,2026-05-15,"3,741.90","3,777.90","3,680.00","3,706.00",0.43,"23,184.00","86,308,909.10"
68,2026-05-14,"3,705.00","3,787.90","3,673.00","3,690.00",-0.94,"19,134.00","70,695,057.70"
69,2026-05-13,"3,729.00","3,750.00","3,655.10","3,724.90",-0.11,"22,366.00","82,716,573.50"
70,2026-05-12,"3,899.00","3,940.00","3,680.00","3,729.00",-2.51,"47,727.00","180,957,833.00"
71,2026-05-11,"3,765.00","3,920.00","3,765.00","3,825.00",0.66,"54,516.00","211,119,488.60"
72,2026-05-08,"3,631.00","3,800.00","3,631.00","3,800.00",2.9,"36,444.00","136,460,386.50"
73,2026-05-07,"3,690.00","3,724.00","3,636.10","3,693.00",0.11,"38,611.00","141,584,207.00"
74,2026-05-06,"3,700.10","3,775.00","3,619.00","3,689.00",-1.63,"43,504.00","160,785,695.50"
75,2026-05-05,"3,790.00","3,839.90","3,675.00","3,750.00",0.81,"33,951.00","127,813,125.30"
76,2026-05-04,"3,865.00","3,949.00","3,699.00","3,720.00",-3.38,"47,038.00","179,975,237.00"
77,2026-04-30,"3,780.00","3,989.00","3,700.00","3,850.20",1.05,"70,158.00","267,568,490.90"
78,2026-04-29,"4,000.00","4,000.00","3,790.00","3,810.10",-4.75,"62,734.00","241,963,117.50"
79,2026-04-28,"4,239.00","4,270.00","3,981.00","4,000.00",-5.64,"85,116.00","346,825,957.00"
80,2026-04-27,"4,203.00","4,346.00","4,195.00","4,239.00",0.45,"72,187.00","307,455,441.00"
81,2026-04-24,"4,291.00","4,330.00","4,200.00","4,220.00",-2.31,"58,569.00","249,297,973.10"
