S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
63,2026-05-22,"1,485.00","1,520.00","1,475.50","1,507.90",1.54,"53,557.00","80,498,494.50"
64,2026-05-21,"1,500.00","1,533.00","1,475.00","1,485.00",-1.53,"41,564.00","62,105,358.00"
65,2026-05-20,"1,467.00","1,525.00","1,467.00","1,508.00",2.79,"40,099.00","60,151,593.30"
66,2026-05-19,"1,500.00","1,500.00","1,450.10","1,467.00",-0.54,"54,890.00","80,759,468.20"
67,2026-05-18,"1,530.00","1,540.00","1,467.00","1,474.90",-3.6,"47,710.00","71,312,532.70"
68,2026-05-15,"1,620.00","1,620.00","1,520.10","1,530.00",-2.05,"55,620.00","85,617,768.90"
69,2026-05-14,"1,563.00","1,586.00","1,520.00","1,562.00",0.2,"118,861.00","185,490,107.30"
70,2026-05-13,"1,490.00","1,565.60","1,450.00","1,558.90",4.62,"183,696.00","277,946,527.30"
71,2026-05-12,"1,570.00","1,589.00","1,485.00","1,490.00",-4.43,"100,159.00","153,360,354.10"
72,2026-05-11,"1,480.00","1,570.00","1,471.00","1,559.00",6.42,"106,255.00","161,046,607.10"
73,2026-05-08,"1,401.00","1,489.90","1,400.40","1,465.00",4.57,"67,993.00","98,405,598.80"
74,2026-05-07,"1,333.80","1,439.00","1,333.80","1,401.00",-0.21,"25,074.00","35,272,804.70"
75,2026-05-06,"1,390.10","1,447.00","1,390.10","1,404.00",-0.5,"41,957.00","59,380,925.30"
76,2026-05-05,"1,478.40","1,478.40","1,381.10","1,411.10",0.22,"34,777.00","49,402,520.30"
77,2026-05-04,"1,550.00","1,550.00","1,401.00","1,408.00",-5.95,"45,235.00","65,347,974.10"
78,2026-04-30,"1,462.00","1,544.00","1,378.00","1,497.00",3.6,"87,391.00","127,600,382.20"
79,2026-04-29,"1,520.00","1,520.00","1,435.00","1,445.00",-4.93,"102,090.00","150,109,828.10"
80,2026-04-28,"1,585.00","1,620.00","1,515.00","1,520.00",-4.28,"87,894.00","136,182,634.00"
81,2026-04-27,"1,655.00","1,655.00","1,580.00","1,588.00",0.57,"37,498.00","59,890,251.00"
82,2026-04-24,"1,600.00","1,600.00","1,552.10","1,579.00",-1.31,"92,456.00","145,145,112.40"
83,2026-04-23,"1,700.00","1,700.00","1,590.00","1,600.00",-2.74,"66,822.00","107,724,448.00"
84,2026-04-22,"1,680.00","1,700.00","1,589.00","1,645.00",-2.08,"165,694.00","268,908,280.10"
85,2026-04-21,"1,715.40","1,730.00","1,670.00","1,680.00",-2.06,"105,818.00","180,822,981.40"
86,2026-04-20,"1,750.00","1,770.00","1,715.40","1,715.40",-1.98,"75,166.00","129,961,619.30"
87,2026-04-17,"1,775.00","1,775.00","1,721.00","1,750.00",-1.19,"132,703.00","231,870,608.30"
88,2026-04-16,"1,830.00","1,835.00","1,765.00","1,771.00",-3.96,"287,358.00","516,017,105.80"
89,2026-04-15,"1,841.00","1,865.00","1,825.00","1,844.00",0.16,"111,290.00","205,249,567.40"
90,2026-04-13,"1,849.00","1,860.00","1,820.00","1,841.00",-0.43,"174,910.00","320,898,520.50"
91,2026-04-10,"1,885.00","1,922.00","1,830.00","1,849.00",-1.91,"131,213.00","244,429,989.80"
92,2026-04-09,"1,864.00","1,960.00","1,864.00","1,885.00",-0.84,"181,302.00","346,844,798.20"
93,2026-04-08,"1,840.00","1,903.00","1,815.00","1,901.00",3.37,"251,874.00","468,182,727.60"
94,2026-04-07,"1,820.00","1,893.00","1,810.00","1,839.00",1.04,"127,619.00","234,885,300.20"
95,2026-04-06,"1,750.00","1,845.00","1,740.00","1,820.00",3.47,"148,598.00","266,700,354.00"
96,2026-04-05,"1,808.10","1,830.00","1,717.20","1,759.00",-4.66,"172,225.00","307,154,751.10"
97,2026-04-02,"1,806.20","1,880.00","1,806.20","1,845.00",0.11,"194,397.00","357,012,589.30"
98,2026-04-01,"1,871.00","1,899.00","1,830.00","1,843.00",-2.99,"144,439.00","268,779,194.50"
99,2026-03-31,"1,893.00","1,916.00","1,847.00","1,899.90",0.36,"199,349.00","374,603,222.90"
100,2026-03-30,"1,920.00","1,960.00","1,887.60","1,893.00",-1.72,"172,198.00","330,727,730.40"
101,2026-03-29,"2,010.00","2,020.00","1,925.10","1,926.10",-4.64,"199,954.00","393,569,206.40"
102,2026-03-26,"1,940.00","2,065.00","1,940.00","2,019.90",4.12,"357,168.00","719,250,790.40"
103,2026-03-25,"1,838.00","2,031.00","1,838.00","1,940.00",3.47,"231,213.00","442,892,436.00"
104,2026-03-24,"1,855.00","1,920.00","1,840.00","1,875.00",1.08,"147,624.00","274,745,570.50"
105,2026-03-23,"1,827.70","1,870.00","1,827.70","1,855.00",-0.54,"120,648.00","224,207,800.80"
106,2026-03-22,"1,855.00","1,897.00","1,845.00","1,865.00",0.54,"193,835.00","361,755,390.00"
107,2026-03-19,"1,838.00","1,912.00","1,802.00","1,855.00",0.92,"184,387.00","341,768,539.90"
108,2026-03-17,"1,878.00","1,889.90","1,830.00","1,838.10",-1.5,"100,790.00","186,183,957.90"
109,2026-03-16,"1,833.00","1,897.00","1,812.00","1,866.00",1.8,"200,933.00","372,330,968.00"
110,2026-03-15,"1,850.00","1,887.00","1,825.00","1,833.00",-0.92,"82,835.00","152,440,958.90"
111,2026-03-12,"1,891.10","1,917.90","1,840.00","1,850.00",-2.17,"158,269.00","297,495,043.90"
