S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
262,2025-06-19,9.35,9.35,9.17,9.17,-3.88,500.00,"4,603.00"
263,2025-06-18,9.54,9.54,9.54,9.54,1.71,100.00,954.00
264,2025-06-17,9.04,9.38,9.04,9.38,1.96,800.00,"7,290.00"
265,2025-06-16,9.02,9.52,9.02,9.2,3.14,"1,650.00","15,189.00"
266,2025-06-15,9.09,9.27,8.92,8.92,-3.78,700.00,"6,367.00"
267,2025-06-12,9.27,9.45,9.27,9.27,-1.9,"5,500.00","51,016.00"
268,2025-06-11,9.11,9.45,9.1,9.45,1.83,600.00,"5,550.00"
269,2025-06-10,8.95,9.28,8.95,9.28,1.75,"1,400.00","12,683.00"
270,2025-06-09,9.1,9.3,9.1,9.12,0.22,"1,700.00","15,566.00"
271,2025-06-08,8.89,9.24,8.89,9.1,1.11,600.00,"5,451.00"
272,2025-06-05,8.8,9.15,8.8,9.0,0.45,"2,100.00","18,966.00"
273,2025-06-04,8.93,8.96,8.93,8.96,-1.54,600.00,"5,368.00"
274,2025-06-03,8.92,9.23,8.92,9.1,0.0,"1,750.00","15,878.00"
275,2025-06-02,9.15,9.33,9.1,9.1,-2.47,"2,220.00","20,321.80"
276,2025-05-28,9.36,9.54,9.3,9.33,1.63,"18,550.00","174,172.00"
277,2025-05-27,9.0,9.18,9.0,9.18,0.0,"1,700.00","15,372.00"
278,2025-05-26,8.83,9.18,8.83,9.18,2.23,"1,583.00","14,188.94"
279,2025-05-25,8.92,9.05,8.92,8.98,-1.21,"1,800.00","16,160.00"
280,2025-05-22,9.02,9.21,9.02,9.09,0.66,"2,300.00","20,846.00"
281,2025-05-21,9.03,9.03,9.03,9.03,-1.85,950.00,"8,578.50"
282,2025-05-20,9.02,9.2,8.85,9.2,0.0,"1,000.00","9,013.00"
283,2025-05-19,9.2,9.38,9.2,9.2,0.0,300.00,"2,778.00"
284,2025-05-18,8.83,9.2,8.83,9.2,4.31,"1,590.00","14,154.20"
285,2025-05-15,8.75,8.82,8.75,8.82,0.11,"1,200.00","10,513.00"
286,2025-05-14,8.75,8.83,8.75,8.81,-0.23,"1,500.00","13,182.00"
287,2025-05-13,8.75,8.83,8.75,8.83,-0.34,500.00,"4,405.00"
288,2025-05-11,9.05,9.22,8.8,8.86,-0.23,"1,100.00","9,761.00"
289,2025-05-08,8.8,8.9,8.8,8.88,0.11,"1,200.00","10,603.00"
290,2025-05-07,8.83,8.98,8.81,8.87,-1.44,700.00,"6,216.00"
291,2025-05-06,8.82,9.2,8.82,9.0,2.04,"1,300.00","11,574.00"
292,2025-05-05,8.75,8.82,8.75,8.82,-0.9,600.00,"5,270.00"
293,2025-05-04,8.9,8.91,8.79,8.9,-0.34,"2,100.00","18,610.50"
294,2025-04-30,8.9,8.96,8.79,8.93,1.25,"1,500.00","13,335.00"
295,2025-04-29,8.77,8.96,8.77,8.82,-0.9,"1,700.00","14,970.00"
296,2025-04-28,8.86,8.9,8.86,8.9,-1.11,600.00,"5,336.00"
297,2025-04-27,9.0,9.05,9.0,9.0,1.35,"3,350.00","30,299.00"
298,2025-04-24,8.9,8.9,8.85,8.88,-1.33,700.00,"6,211.00"
299,2025-04-23,8.74,9.0,8.74,9.0,1.24,"1,600.00","14,162.70"
300,2025-04-22,8.81,8.89,8.81,8.89,0.0,"2,000.00","17,690.00"
301,2025-04-21,8.85,9.05,8.85,8.89,-0.22,"1,800.00","16,075.00"
302,2025-04-20,8.88,9.0,8.88,8.91,-1.0,"1,050.00","9,360.00"
