S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
62,2026-06-04,9.2,9.2,9.01,9.18,0.88,"11,450.00","105,032.00"
63,2026-06-03,9.4,9.4,8.9,9.1,-0.33,"23,615.00","215,211.00"
64,2026-06-02,9.35,9.35,9.12,9.13,-2.25,"5,830.00","53,383.20"
65,2026-06-01,9.13,9.34,9.13,9.34,0.11,"4,600.00","42,470.00"
66,2026-05-27,9.16,9.34,9.16,9.33,-0.11,"3,810.00","34,995.60"
67,2026-05-26,9.0,9.34,9.0,9.34,0.21,"2,150.00","19,682.00"
68,2026-05-25,9.13,9.35,9.13,9.32,0.32,"2,780.00","25,548.80"
69,2026-05-22,9.34,9.34,9.1,9.29,-0.21,"10,800.00","99,252.00"
70,2026-05-21,9.06,9.33,9.0,9.31,-0.21,"1,400.00","12,865.00"
71,2026-05-20,9.35,9.35,9.08,9.33,-0.11,"1,700.00","15,754.00"
72,2026-05-19,9.0,9.34,9.0,9.34,2.08,"1,500.00","13,890.00"
73,2026-05-18,9.65,9.65,9.14,9.15,-2.87,"1,100.00","10,219.00"
74,2026-05-15,9.75,9.75,9.18,9.42,-0.11,"2,343.00","22,020.99"
75,2026-05-14,9.04,9.59,9.04,9.43,3.63,"2,820.00","25,939.40"
76,2026-05-13,9.29,9.76,9.1,9.1,-2.05,"2,013.00","18,855.81"
77,2026-05-12,9.32,9.4,9.29,9.29,-3.23,"2,900.00","27,142.00"
78,2026-05-11,9.47,9.66,9.3,9.6,1.16,"6,800.00","63,722.00"
79,2026-05-08,8.93,9.64,8.93,9.49,1.06,"13,900.00","130,798.00"
80,2026-05-07,9.37,9.6,9.09,9.39,0.21,"4,100.00","38,228.00"
81,2026-05-06,8.88,9.39,8.88,9.37,3.31,"37,121.00","345,551.77"
82,2026-05-05,8.86,9.57,8.67,9.07,0.78,"24,250.00","224,801.50"
83,2026-05-04,9.0,9.44,8.8,9.0,0.0,"152,373.00","1,379,838.12"
84,2026-04-30,8.96,9.0,8.96,9.0,-0.55,"41,095.00","369,805.00"
85,2026-04-29,9.02,9.3,8.95,9.05,0.33,"21,300.00","196,802.48"
86,2026-04-28,9.2,9.2,9.01,9.02,-1.96,"20,089.00","182,559.78"
87,2026-04-27,9.25,9.2,9.01,9.2,-0.54,"1,800.00","16,342.00"
88,2026-04-24,9.25,9.25,9.25,9.25,0.0,"2,600.00","24,050.00"
89,2026-04-23,9.06,9.25,9.0,9.25,1.76,"11,110.00","100,880.50"
90,2026-04-22,9.21,9.3,9.05,9.09,-1.3,"4,150.00","38,233.00"
91,2026-04-21,9.14,9.37,8.96,9.21,-0.11,"23,550.00","215,948.00"
92,2026-04-20,9.14,9.38,9.14,9.22,-0.54,"13,907.00","128,362.66"
93,2026-04-17,9.14,9.27,9.14,9.27,0.43,"9,210.00","84,607.40"
