S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
68,2026-05-11,9.2,9.4,9.2,9.4,1.08,"2,200.00","20,435.00"
69,2026-05-08,9.5,9.5,9.1,9.3,-2.62,"15,580.00","145,791.60"
70,2026-05-07,9.5,9.78,9.4,9.55,0.53,"5,820.00","55,954.00"
71,2026-05-06,9.15,9.5,9.0,9.5,0.96,"1,800.00","16,710.00"
72,2026-05-05,9.42,9.7,9.15,9.41,2.84,"1,000.00","9,310.00"
73,2026-05-04,9.0,9.18,9.0,9.15,-0.54,"13,110.00","119,973.50"
74,2026-04-30,9.04,9.42,9.01,9.2,-1.18,"7,790.00","71,908.00"
75,2026-04-29,9.35,9.38,9.1,9.31,-0.43,"2,600.00","24,077.00"
76,2026-04-28,9.53,9.52,9.17,9.35,-1.89,"5,310.00","49,782.40"
77,2026-04-27,9.27,9.82,9.13,9.53,2.8,"9,240.00","89,623.80"
78,2026-04-24,9.34,9.35,9.27,9.27,-0.86,400.00,"3,723.00"
79,2026-04-23,9.5,9.5,9.32,9.35,-2.6,600.00,"5,637.00"
80,2026-04-22,9.38,9.6,9.38,9.6,0.0,"1,600.00","15,271.00"
81,2026-04-21,9.5,9.6,9.5,9.6,-1.84,"4,600.00","43,816.00"
82,2026-04-20,9.5,9.78,9.32,9.78,2.95,"6,190.00","59,209.10"
83,2026-04-17,9.4,9.5,9.31,9.5,0.0,"3,500.00","32,811.00"
84,2026-04-16,9.35,9.72,9.35,9.5,0.42,"5,400.00","51,353.00"
85,2026-04-15,9.15,9.59,9.15,9.46,2.16,"2,600.00","24,455.50"
86,2026-04-13,9.25,9.37,9.25,9.26,-1.17,"5,300.00","49,072.00"
87,2026-04-10,9.37,9.56,9.3,9.37,-1.99,"1,800.00","16,878.00"
88,2026-04-09,9.5,9.8,9.5,9.56,-0.31,"12,910.00","125,823.90"
89,2026-04-08,9.45,9.6,9.24,9.59,1.8,"2,300.00","21,753.00"
90,2026-04-07,9.41,9.5,9.41,9.42,-1.88,"2,600.00","24,515.30"
91,2026-04-06,9.45,9.6,9.45,9.6,0.73,"2,400.00","22,868.00"
92,2026-04-05,9.48,9.8,9.48,9.53,-1.24,"4,850.00","46,264.50"
93,2026-04-02,9.5,9.65,9.5,9.65,0.52,"3,400.00","32,322.00"
94,2026-04-01,9.55,9.6,9.48,9.6,0.52,"1,000.00","9,541.00"
95,2026-03-31,9.61,9.64,9.46,9.55,-2.55,"5,700.00","54,650.00"
96,2026-03-30,9.71,9.86,9.52,9.8,1.03,"9,330.00","90,977.30"
97,2026-03-29,9.52,9.7,9.4,9.7,0.0,"6,400.00","60,854.00"
98,2026-03-26,9.64,9.7,9.45,9.7,-1.32,"1,900.00","18,199.00"
99,2026-03-25,9.6,9.97,9.43,9.83,0.51,"16,040.00","156,922.00"
100,2026-03-24,9.41,9.78,9.4,9.78,1.98,"4,300.00","41,108.00"
101,2026-03-23,9.42,9.98,9.42,9.59,-0.1,"6,010.00","59,077.50"
102,2026-03-22,9.58,9.89,9.39,9.6,2.13,"4,270.00","40,977.60"
103,2026-03-19,9.3,9.42,9.3,9.4,0.53,"7,000.00","65,790.00"
104,2026-03-17,9.6,9.6,9.14,9.35,-3.61,"1,500.00","13,971.00"
105,2026-03-16,9.51,9.7,9.33,9.7,2.0,"8,350.00","79,460.00"
